date,ticker,article_count,avg_tone_mean,avg_tone_std
20161012,REGN,6,0.1841,1.5516
20161012,IRCTC.NS,15,1.1815,1.6419
20161012,PAGEIND.NS,1,2.682,0.0
20161012,GRASIM.NS,3,1.6174,0.9742
20161012,PIDILITIND.NS,3,1.9832,0.7973
20161012,KEI.NS,1,2.682,0.0
20161012,HINDALCO.NS,3,-1.2589,5.1035
20161012,BRITANNIA.NS,1,2.682,0.0
20161012,HINDZINC.NS,1,13.5593,0.0
20161012,ASIANPAINT.NS,2,0.6138,0.2713
20161012,BERGEPAINT.NS,1,0.4219,0.0
20161012,ROST,5,2.0407,1.6641
20161012,EA,21,1.5398,2.6977
20161012,ADI,17,0.3993,1.347
20161012,CIPLA.NS,13,0.2025,1.3601
20161012,PFC.NS,4,-0.5197,1.5489
20161012,POWERGRID.NS,4,-2.4163,0.1715
20161012,FAST,5,-0.8496,1.8977
20161012,PYPL,7,-2.6759,2.5834
20161012,BKR,23,-1.5071,1.6311
20161012,CDNS,10,1.5706,1.2926
20161012,CUMMINSIND.NS,17,2.1208,2.0802
20161012,ONGC.NS,13,1.4292,1.0959
20161012,WDC,21,-0.1475,2.2665
20161012,PCAR,6,1.6483,2.232
20161012,VRSK,1,0.5025,0.0
20161012,CSX,7,-1.4764,2.0375
20161012,SHOP,9,3.0953,1.838
20161012,LRCX,14,-0.8072,2.2134
20161012,VRTX,7,2.3434,0.6859
20161012,CPRT,2,2.4043,1.7895
20161012,AMAT,18,1.2812,1.7196
20161012,TITAN.NS,10,2.6959,1.6898
20161012,KHC,3,-0.9984,1.2941
20161012,ILMN,20,-1.5471,1.8036
20161012,BIIB,4,0.502,0.5894
20161012,ABNB,5,-0.3715,1.0506
20161012,ADP,1,0.565,0.0
20161012,ACC.NS,1,1.7921,0.0
20161012,VEDL.NS,6,-1.1766,3.1051
20161012,MDLZ,21,1.3684,2.9755
20161012,AVGO,16,1.2817,0.8641
20161012,KOTAKBANK.NS,11,1.8571,2.0634
20161012,MCHP,10,0.695,0.466
20161012,HAL.NS,4,-1.5136,1.8707
20161012,INTU,4,2.0027,3.1319
20161012,ADANIGREEN.NS,22,0.3246,1.7679
20161012,RECLTD.NS,1,1.4688,0.0
20161012,MNST,1,0.2721,0.0
20161012,SNPS,3,2.0861,0.1309
20161012,IDXX,5,0.4842,1.0263
20161012,AMD,4,-1.3624,0.6129
20161012,MPHASIS.NS,2,1.0569,1.0307
20161012,INDHOTEL.NS,2,3.3497,1.0779
20161012,CEG,2,2.4112,1.7412
20161012,BAJAJ-AUTO.NS,3,0.2753,0.7054
20161012,TTWO,2,2.9007,0.4826
20161012,ISRG,3,-1.746,1.9445
20161012,DXCM,2,0.0,0.0
20161012,ADBE,4,1.9645,3.4917
20161012,WDAY,2,-0.5712,0.0171
20161012,COALINDIA.NS,2,-0.3685,1.2448
20161012,ETERNAL.NS,3,0.048,1.7585
20161012,BLD,1,0.8333,0.0
20161012,KDP,2,3.2372,2.7009
20161012,LULU,3,3.6549,2.292
20161012,TEAM,1,0.1185,0.0
20161012,LUPIN.NS,3,-0.8747,0.12
20161012,OBEROIRLTY.NS,1,1.3997,0.0
20161012,PAYX,2,1.9504,0.3613
20161012,AUROPHARMA.NS,1,-0.5284,0.0
